,Region_Oceania,Country,Percent_Obese,GDPper_cap,Insufficiently_active,Education,Region_Africa,Region_Arab_States,Region_Europe,Region_Asia,Region_Latin_America,Region_CIS,Globalization_index,Urbanization_Rate,Urban_Population,Imports,log(Imports),log(Imports)*Asia,Asia*Urbanization,UrbanPop*ArabStates,Asia*Globalization,Urbanization*GDPpercap,Europe*GDPpercap,
14,1,Australia,28.6,48900,23.8,0.927,0,0,0,0,0,0,79.29,1.47,89.4,203100000000.0,26.036964305532752,26.036964305532752,1.47,0.0,79.29,15.872373032930556,0
15,0,Germany,20.1,48100,21.1,0.884,0,0,1,0,0,0,86.89,0.16,75.3,987600000000.0,27.618543594417435,0.0,0.0,0.0,0.0,1.7249659929750163,48100
16,0,Austria,18.4,48000,23.8,0.794,0,0,1,0,0,0,87.91,0.4,66.0,138600000000.0,25.65485792370221,0.0,0.0,0.0,0.0,4.311582515956012,48000
17,0,Denmark,19.3,48000,24.3,0.873,0,0,1,0,0,0,87.85,0.6,87.7,82290000000.0,25.13351543056403,0.0,0.0,0.0,0.0,6.467373773934018,48000
18,0,Oman,30.9,46700,31.1,0.603,0,1,0,0,0,0,65.4,8.54,77.6,25780000000.0,23.97286483445745,0.0,0.0,77.6,0.0,91.81780524883068,0
19,0,Canada,28.0,46400,23.2,0.85,0,0,0,0,0,0,83.45,1.22,81.8,419000000000.0,26.761136756868552,0.0,0.0,0.0,0.0,13.108966780621502,0
20,0,Belgium,20.2,45000,33.2,0.812,0,0,1,0,0,0,87.87,0.48,97.9,251700000000.0,26.25150373908768,0.0,0.0,0.0,0.0,5.142920529001179,45000
21,0,France,23.9,42300,23.8,0.816,0,0,1,0,0,0,87.34,0.84,79.5,525400000000.0,26.98742571419785,0.0,0.0,0.0,0.0,8.948135586628869,42300
22,0,Finland,20.6,42200,23.5,0.815,0,0,1,0,0,0,85.98,0.8,84.2,53500000000.0,24.70294749084837,0.0,0.0,0.0,0.0,8.520140400019281,42200
23,0,Japan,3.3,41300,33.8,0.8079999999999999,0,0,0,1,0,0,77.3,0.56,93.5,629800000000.0,27.168668145613328,27.168668145613328,0.56,0.0,77.3,5.95202595621151,0
24,0,Malta,26.6,39900,42.9,0.733,0,0,1,0,0,0,77.51,0.46,95.4,4479000000.0,22.222665644171578,0.0,0.0,0.0,0.0,4.8733005373238605,39900
25,0,Equatorial Guinea,17.5,38600,25.2,0.415,1,0,0,0,0,0,41.58,3.12,39.9,3030000000.0,21.83182845646769,0.0,0.0,0.0,0.0,32.95034357301312,0
26,1,New Zealand,29.2,37300,39.8,0.917,0,0,0,0,0,0,78.0,1.05,86.3,34830000000.0,24.27374492132432,24.27374492132432,1.05,0.0,78.0,11.0530860359135,0
27,0,Italy,21.0,36800,33.2,0.79,0,0,1,0,0,0,82.15,0.39,69.0,372200000000.0,26.642697181154556,0.0,0.0,0.0,0.0,4.100168718421239,36800
28,0,Spain,23.7,36400,30.5,0.794,0,0,1,0,0,0,84.53,0.52,79.6,287900000000.0,26.385879034564546,0.0,0.0,0.0,0.0,5.461208507884913,36400
29,0,Israel,25.3,35200,31.1,0.8540000000000001,0,0,1,0,0,0,75.73,1.37,92.1,57900000000.0,24.78198322152536,0.0,0.0,0.0,0.0,14.342257865373078,35200
30,0,Cyprus,23.8,35000,34.7,0.7759999999999999,0,0,1,0,0,0,75.6,0.89,66.9,6042000000.0,22.522000919910887,0.0,0.0,0.0,0.0,9.31216197301968,35000
31,0,Slovenia,25.1,32100,21.3,0.863,0,0,1,0,0,0,79.76,0.08,49.6,25520000000.0,23.962728295423002,0.0,0.0,0.0,0.0,0.8301289047294487,32100
33,0,Trinidad and Tobago,31.1,31900,41.5,0.7,0,0,0,0,1,0,64.66,-1.2,8.4,8.4,2.1282317058492684,0.0,-0.0,0.0,0.0,-12.444433546527524,0
34,0,Lithuania,25.9,30000,18.4,0.877,0,0,1,0,0,0,78.78,-0.53,66.5,25920000000.0,23.97828070843049,0.0,-0.0,0.0,0.0,-5.463744910141475,30000
35,0,Estonia,22.6,29300,11.9,0.8590000000000001,0,0,1,0,0,0,81.97,-0.45,67.5,13460000000.0,23.322988161162996,0.0,-0.0,0.0,0.0,-4.6284042577523214,29300
36,0,Portugal,20.1,28900,34.9,0.728,0,0,1,0,0,0,82.21,0.97,63.5,61700000000.0,24.84554976785775,0.0,0.0,0.0,0.0,9.963448967877508,28900
37,0,Poland,25.2,27800,18.7,0.825,0,0,1,0,0,0,78.72,-0.1,60.5,189500000000.0,25.96765486146889,0.0,-0.0,0.0,0.0,-1.023279129967873,27800
38,0,Seychelles,26.3,27600,20.8,0.636,1,0,0,0,0,0,64.21,1.14,53.9,873700000.0,20.588247625268323,0.0,0.0,0.0,0.0,11.657150998943974,0
39,0,Hungary,24.0,27500,18.1,0.805,0,0,1,0,0,0,84.2,0.47,71.2,86610000000.0,25.184681119289365,0.0,0.0,0.0,0.0,4.804312403317692,27500
40,0,Malaysia,13.3,27300,52.3,0.6709999999999999,0,0,0,1,0,0,79.28,2.66,74.7,139500000000.0,25.661330438207827,25.661330438207827,2.66,0.0,79.28,27.17094766992032,0
41,0,Greece,22.9,26700,12.9,0.797,0,0,1,0,0,0,80.31,0.47,78.0,42730000000.0,24.478167086602344,0.0,0.0,0.0,0.0,4.790436856862519,26700
42,0,Latvia,23.7,25700,22.0,0.813,0,0,1,0,0,0,75.42,-0.67,67.4,13600000000.0,23.333335629688417,0.0,-0.0,0.0,0.0,-6.8033450014918175,25700
43,0,Antigua and Barbuda,30.9,25200,32.4,0.6809999999999999,0,0,0,0,1,0,52.58,-0.95,23.8,482100000.0,19.99366211937585,0.0,-0.0,0.0,0.0,-9.627869309824536,0
44,0,Kazakhstan,23.4,25100,20.6,0.762,0,0,0,0,0,1,59.1,0.86,53.2,24500000000.0,23.92193895449709,0.0,0.0,0.0,0.0,8.712335887603093,0
45,0,Turkey,29.5,24900,32.8,0.652,0,0,1,0,0,0,70.87,1.97,73.4,197800000000.0,26.010522256135026,0.0,0.0,0.0,0.0,19.941567472432013,24900
46,0,Bahamas,36.2,24600,43.0,0.7140000000000001,0,0,0,0,1,0,52.36,1.53,82.9,2495000000.0,21.63755456614989,0.0,0.0,0.0,0.0,15.469067634538295,0
47,0,Chile,27.8,24100,21.3,0.746,0,0,0,0,1,0,74.14,1.09,89.5,56860000000.0,24.763857943169263,0.0,0.0,0.0,0.0,10.998064160231834,0
48,0,Panama,26.8,23000,32.4,0.657,0,0,0,0,1,0,69.89,2.07,66.1,22080000000.0,23.817938058355303,0.0,0.0,0.0,0.0,20.78952645446636,0
49,0,Croatia,23.3,22800,16.2,0.77,0,0,1,0,0,0,79.04,0.11,59.0,19980000000.0,23.717997610166822,0.0,0.0,0.0,0.0,1.1037967396436783,22800
50,0,Romania,21.7,22300,25.3,0.748,0,0,1,0,0,0,77.88,0.01,54.6,66450000000.0,24.91971562210567,0.0,0.0,0.0,0.0,0.1001234195744821,22300
51,0,Uruguay,26.7,21500,31.7,0.7120000000000001,0,0,0,0,1,0,70.98,0.53,95.3,9075000000.0,22.928789217097325,0.0,0.0,0.0,0.0,5.287178353481349,0
52,0,Mauritius,17.9,20400,25.2,0.718,1,0,0,0,0,0,69.6,-0.08,39.7,4355000000.0,22.19459044725088,0.0,-0.0,0.0,0.0,-0.7938632143865846,0
53,0,Bulgaria,23.2,20300,21.0,0.7490000000000001,0,0,1,0,0,0,79.52,-0.31,73.9,28470000000.0,24.07211673823636,0.0,-0.0,0.0,0.0,-3.0746966111592613,20300
54,0,Argentina,26.3,20000,39.2,0.7829999999999999,0,0,0,0,1,0,63.02,1.04,91.8,57230000000.0,24.770344073367426,0.0,0.0,0.0,0.0,10.299627054637572,0
55,0,Gabon,17.6,19100,26.0,0.589,1,0,0,0,0,0,53.19,2.7,87.2,3002000000.0,21.82254457015768,0.0,0.0,0.0,0.0,26.61509775789375,0
56,0,Mexico,28.1,18900,26.0,0.638,0,0,0,0,1,0,70.46,1.57,79.2,372800000000.0,26.644307919757853,0.0,0.0,0.0,0.0,15.459660005644945,0
57,0,Lebanon,31.9,18500,38.8,0.631,0,1,0,0,0,0,67.17,3.18,87.8,17980000000.0,23.612525865989884,0.0,0.0,87.8,0.0,31.2451727151912,0
58,0,Belarus,23.4,18000,24.5,0.82,0,0,0,0,0,1,59.15,0.05,76.7,25440000000.0,23.95958857541833,0.0,0.0,0.0,0.0,0.4899063518439151,0
59,0,Iraq,23.8,17900,49.3,0.467,0,1,0,0,0,0,39.06,3.01,69.5,43270000000.0,24.490725391183204,0.0,0.0,69.5,0.0,29.475593535404826,0
60,0,Turkmenistan,20.1,17500,31.1,0.679,0,0,0,0,0,1,37.43,1.94,50.0,7467000000.0,22.733759148999976,0.0,0.0,0.0,0.0,18.95371495022852,0
61,0,Azerbaijan,22.5,17400,24.5,0.7,0,0,0,0,0,1,59.29,1.56,54.6,7741000000.0,22.769796715168987,0.0,0.0,0.0,0.0,15.23219175691609,0
62,0,Barbados,31.3,17100,37.6,0.74,0,0,0,0,1,0,61.04,0.13,31.5,1575000000.0,21.177521109224006,0.0,0.0,0.0,0.0,1.2670883865237978,0
63,0,Botswana,22.4,17000,27.2,0.619,1,0,0,0,0,0,59.09,1.29,57.4,7194000000.0,22.69651318221984,0.0,0.0,0.0,0.0,12.565849523719475,0
64,0,Thailand,8.5,16900,14.8,0.608,0,0,0,1,0,0,68.15,2.97,50.4,171300000000.0,25.866682242276486,25.866682242276486,2.97,0.0,68.15,28.913154635706164,0
65,0,Montenegro,20.0,16600,24.5,0.774,0,0,1,0,0,0,62.22,0.34,64.0,1982000000.0,21.407372272854207,0.0,0.0,0.0,0.0,3.3038337112771763,16600
66,0,Costa Rica,24.3,16400,32.4,0.654,0,0,0,0,1,0,67.67,2.74,76.8,16340000000.0,23.516881926378268,0.0,0.0,0.0,0.0,26.591800321845675,0
67,0,Dominican Republic,23.9,16000,35.9,0.59,0,0,0,0,1,0,61.52,2.6,79.0,16670000000.0,23.536876533709112,0.0,0.0,0.0,0.0,25.16889440317699,0
68,0,Maldives,7.9,15500,30.7,0.5479999999999999,0,0,0,1,0,0,47.95,4.49,45.5,1993000000.0,21.412906878177072,21.412906878177072,4.49,0.0,47.95,43.32219291005395,0
69,1,Palau,47.6,15400,25.2,0.787,0,0,0,0,0,0,43.44,1.66,87.1,177700000.0,18.995607293124877,18.995607293124877,1.66,0.0,43.44,16.005923828746855,0
70,0,China,6.9,15400,24.1,0.61,0,0,0,1,0,0,61.23,3.05,55.6,1437000000000.0,27.99357872302544,27.99357872302544,3.05,0.0,61.23,29.40847450462525,0
71,0,Brazil,20.0,15200,27.8,0.6609999999999999,0,0,0,0,1,0,59.64,1.17,85.7,143900000000.0,25.69238445083973,0.0,0.0,0.0,0.0,11.265989326996213,0
72,0,Algeria,24.8,15000,34.4,0.643,0,1,0,0,0,0,53.18,2.77,70.7,44600000000.0,24.520999695972428,0.0,0.0,70.7,0.0,26.635781179833646,0
73,0,Serbia,19.5,14500,38.7,0.695,0,0,1,0,0,0,73.97,-0.34,55.6,17370000000.0,23.578010417199426,0.0,-0.0,0.0,0.0,-3.257847335658947,14500
74,0,Colombia,21.0,14100,63.6,0.602,0,0,0,0,1,0,61.68,1.66,76.4,47150000000.0,24.57659984602588,0.0,0.0,0.0,0.0,15.859523926767993,0
75,0,Grenada,26.2,14100,30.5,0.7240000000000001,0,0,0,0,1,0,49.9,0.33,35.6,313700000.0,19.563947673160907,0.0,0.0,0.0,0.0,3.1527969252008665,0
76,0,Suriname,26.1,14000,32.4,0.588,0,0,0,0,1,0,45.76,0.78,66.0,1914000000.0,21.37246112997717,0.0,0.0,0.0,0.0,7.446513834705969,0
77,0,South Africa,26.8,13200,46.9,0.695,1,0,0,0,0,0,68.63,1.59,64.8,85030000000.0,25.166269972344107,0.0,0.0,0.0,0.0,15.085875652633396,0
78,0,Peru,21.1,12900,32.4,0.664,0,0,0,0,1,0,67.98,1.69,78.6,38350000000.0,24.370020364759675,0.0,0.0,0.0,0.0,15.9958205776911,0
79,0,Egypt,28.9,12600,32.3,0.573,0,1,0,0,0,0,60.87,1.68,43.1,50070000000.0,24.636687863288266,0.0,0.0,43.1,0.0,15.861639516138474,0
80,0,Mongolia,16.7,12300,21.4,0.6940000000000001,0,0,0,1,0,0,65.12,2.78,72.0,3003000000.0,21.822877625947605,21.822877625947605,2.78,0.0,65.12,26.18024562498221,0
81,0,Jordan,30.5,12300,15.6,0.7,0,1,0,0,0,0,74.31,3.79,83.7,17860000000.0,23.605829412394765,0.0,0.0,83.7,0.0,35.691773711756326,0
82,0,Sri Lanka,6.5,12300,23.8,0.738,0,0,0,1,0,0,55.25,0.72,18.4,18640000000.0,23.648575646203856,23.648575646203856,0.72,0.0,55.25,6.780495269779565,0
83,0,Cuba,25.2,11900,32.4,0.743,0,0,0,0,1,0,56.39,0.07,77.1,12340000000.0,23.23611185542365,0.0,0.0,0.0,0.0,0.6569005575369735,0
84,0,Albania,17.6,11800,24.5,0.609,0,0,1,0,0,0,67.19,2.21,57.4,3613000000.0,22.007804289111913,0.0,0.0,0.0,0.0,20.7206391311028,11800
85,0,Indonesia,5.7,11700,23.7,0.603,0,0,0,1,0,0,62.04,2.69,53.7,121500000000.0,25.52318009972701,25.52318009972701,2.69,0.0,62.04,25.19815568491393,0
86,0,Tunisia,27.1,11600,23.5,0.621,0,1,0,0,0,0,64.86,1.38,66.8,17750000000.0,23.599651352867838,0.0,0.0,66.8,0.0,12.915089320390349,0
87,0,Dominica,25.8,11300,21.8,0.607,0,0,0,0,1,0,47.4,0.84,69.5,186500000.0,19.043941797048145,0.0,0.0,0.0,0.0,7.839348723948362,0
88,0,Namibia,18.9,11300,31.8,0.52,1,0,0,0,0,0,61.55,4.16,46.7,6888000000.0,22.653046604071843,0.0,0.0,0.0,0.0,38.82344129955379,0
89,0,Ecuador,18.7,11100,25.2,0.594,0,0,0,0,1,0,60.67,1.9,63.7,17740000000.0,23.599087813827843,0.0,0.0,0.0,0.0,17.697930735870806,0
90,0,Bosnia and Herzegovina,17.9,11000,18.1,0.655,0,0,1,0,0,0,65.79,0.14,39.8,7765000000.0,22.772892293547066,0.0,0.0,0.0,0.0,1.3027910772492712,11000
91,0,Georgia,20.8,10000,20.6,0.77,0,0,0,0,0,1,72.5,-0.1,53.6,6803000000.0,22.640629528309336,0.0,-0.0,0.0,0.0,-0.9210340371976184,0
92,0,Swaziland,17.7,9800,36.8,0.551,1,0,0,0,0,0,46.35,1.32,21.3,1655000000.0,21.227066845775443,0.0,0.0,0.0,0.0,12.130981717349437,0
93,0,Paraguay,16.3,9400,24.6,0.5870000000000001,0,0,0,0,1,0,64.43,2.1,59.7,10200000000.0,23.045653557236644,0.0,0.0,0.0,0.0,19.211776433342,0
94,1,Fiji,36.4,9300,17.0,0.767,0,0,0,0,0,0,55.73,1.45,53.7,2397000000.0,21.59748379239866,21.59748379239866,1.45,0.0,55.73,13.249766034754956,0
95,0,Jamaica,27.2,9000,27.9,0.6679999999999999,0,0,0,0,1,0,65.39,0.9,54.8,3772000000.0,22.050871201717623,0.0,0.0,0.0,0.0,8.194481870686523,0
96,0,El Salvador,21.8,8900,32.4,0.5529999999999999,0,0,0,0,1,0,65.86,1.4,66.7,9444000000.0,22.968645456169682,0.0,0.0,0.0,0.0,12.731329178008325,0
97,0,Libya,33.1,8700,38.0,0.698,0,1,0,0,0,0,52.26,1.13,78.6,9551000000.0,22.97991169799901,0.0,0.0,78.6,0.0,10.250318484246224,0
98,0,Armenia,19.5,8600,24.5,0.701,0,0,0,0,0,1,67.09,-0.11,62.7,2638000000.0,21.69328689124153,0.0,-0.0,0.0,0.0,-0.996546923046576,0
99,0,Ukraine,20.1,8300,12.2,0.7959999999999999,0,0,0,0,0,1,70.6,-0.33,69.7,38300000000.0,24.368715733133012,0.0,-0.0,0.0,0.0,-2.9779235619489484,0
100,0,Morocco,22.3,8300,31.1,0.468,0,1,0,0,0,0,67.01,2.26,60.2,33150000000.0,24.224308553578282,0.0,0.0,60.2,0.0,20.394264393953396,0
101,0,Bhutan,6.7,8200,8.7,0.421,0,0,0,1,0,0,42.69,3.69,38.6,1100000000.0,20.818576016750733,20.818576016750733,3.69,0.0,42.69,33.25387200870115,0
102,0,Belize,22.5,8200,32.4,0.6890000000000001,0,0,0,0,1,0,54.46,1.93,44.0,895500000.0,20.61289277946504,0.0,0.0,0.0,0.0,17.392946606177023,0
103,0,Guyana,22.9,7900,32.4,0.5820000000000001,0,0,0,0,1,0,53.6,0.76,28.6,1440000000.0,21.08790895053432,0.0,0.0,0.0,0.0,6.820709709225887,0
104,0,Guatemala,18.6,7900,13.3,0.484,0,0,0,0,1,0,63.17,3.4,51.6,16760000000.0,23.54226093200035,0.0,0.0,0.0,0.0,30.51370133074738,0
105,0,Philippines,5.1,7700,15.8,0.61,0,0,0,1,0,0,64.08,1.32,44.4,60950000000.0,24.833319692873694,24.833319692873694,1.32,0.0,64.08,11.812647802351144,0
106,0,Angola,10.2,6800,20.9,0.474,1,0,0,0,0,0,42.56,4.97,44.0,19670000000.0,23.702360469347376,0.0,0.0,0.0,0.0,43.85864911908607,0
107,0,India,4.9,6600,13.4,0.473,0,0,0,1,0,0,56.77,2.38,32.7,402400000000.0,26.72071245573194,26.72071245573194,2.38,0.0,56.77,20.93168332867455,0
108,0,Nigeria,11.0,5900,22.3,0.425,1,0,0,0,0,0,54.99,4.66,47.8,36400000000.0,24.317834611589106,0.0,0.0,0.0,0.0,40.461417555305154,0
109,1,Samoa,43.4,5500,16.2,0.7020000000000001,0,0,0,0,0,0,46.73,-0.24,19.1,325300000.0,19.600258391443575,19.600258391443575,-0.24,0.0,46.73,-2.067000809092935,0
110,0,Nicaragua,17.1,5500,32.4,0.484,0,0,0,0,1,0,60.68,1.96,58.8,6039000000.0,22.52150427227217,0.0,0.0,0.0,0.0,16.880506607592302,0
111,1,Tonga,43.3,5400,21.6,0.72,0,0,0,0,0,0,42.88,0.71,23.7,288200000.0,19.479165241529696,19.479165241529696,0.71,0.0,42.88,6.101849505112179,0
112,0,Honduras,18.2,5300,32.4,0.505,0,0,0,0,1,0,61.71,3.14,54.7,11250000000.0,23.143633965596837,0.0,0.0,0.0,0.0,26.92695099255627,0
113,0,Pakistan,5.4,5100,26.0,0.3720000000000001,0,0,0,1,0,0,52.53,2.81,38.8,38250000000.0,24.36740939721896,24.36740939721896,2.81,0.0,52.53,23.988958250581888,0
114,0,Ghana,12.2,4400,15.6,0.5529999999999999,1,0,0,0,0,0,57.6,3.4,54.0,13730000000.0,23.34284905672629,0.0,0.0,0.0,0.0,28.523823387681603,0
115,0,Sudan,7.5,4400,20.9,0.306,0,1,0,0,0,0,38.05,2.54,33.8,9345000000.0,22.958107277853934,0.0,0.0,33.8,0.0,21.308973942562137,0
116,0,Mauritania,9.7,4300,45.1,0.35200000000000004,0,1,0,0,0,0,53.91,3.54,59.9,1643000000.0,21.219789676001547,0.0,0.0,59.9,0.0,29.61695086795305,0
117,0,Zambia,8.9,3900,20.5,0.591,1,0,0,0,0,0,56.19,4.32,40.9,6752000000.0,22.633104594240066,0.0,0.0,0.0,0.0,35.720921514748625,0
118,0,Bangladesh,3.6,3900,26.8,0.447,0,0,0,1,0,0,45.54,3.55,34.3,39170000000.0,24.391176984624156,24.391176984624156,3.55,0.0,45.54,29.353998004017967,0
119,0,Cambodia,3.2,3700,10.3,0.495,0,0,0,1,0,0,56.67,2.65,20.7,12320000000.0,23.234489795051786,23.234489795051786,2.65,0.0,56.67,21.77263346137564,0
120,0,Lesotho,14.2,3600,7.2,0.504,1,0,0,0,0,0,51.98,3.05,27.3,1688000000.0,21.246810233120176,0.0,0.0,0.0,0.0,24.975501829554812,0
121,1,Papua New Guinea,27.9,3500,14.7,0.376,0,0,0,0,0,0,52.71,2.12,13.0,1830000000.0,21.327581803799745,21.327581803799745,2.12,0.0,52.71,17.300298684652308,0
123,0,Djibouti,9.6,3400,31.1,0.306,0,1,0,0,0,0,49.24,1.6,77.3,992000000.0,20.715233665249148,0.0,0.0,77.3,0.0,13.010449136966805,0
124,0,Kenya,7.0,3400,19.2,0.515,1,0,0,0,0,0,56.33,4.34,25.6,14700000000.0,23.4111133307311,0.0,0.0,0.0,0.0,35.29084328402246,0
125,0,Cameroon,11.4,3200,30.7,0.486,1,0,0,0,0,0,48.6,3.6,54.4,6630000000.0,22.614870641144186,0.0,0.0,0.0,0.0,29.05526191963615,0
126,0,Tajikistan,13.6,3000,24.5,0.639,0,0,0,0,0,1,45.47,2.62,26.8,2340000000.0,21.573416766316022,0.0,0.0,0.0,0.0,20.976683027243645,0
127,1,Vanuatu,35.4,2600,8.4,0.596,0,0,0,0,0,0,46.07,3.42,26.1,366800000.0,19.720327298346586,19.720327298346586,3.42,0.0,46.07,26.892372196112746,0
128,0,Senegal,9.8,2600,25.0,0.368,1,0,0,0,0,0,63.29,3.59,43.7,5001000000.0,22.332903729383176,0.0,0.0,0.0,0.0,28.22912753919437,0
129,0,Nepal,3.3,2500,4.1,0.452,0,0,0,1,0,0,46.26,3.18,18.6,7116000000.0,22.68561160675,22.68561160675,3.18,0.0,46.26,24.88046631452301,0
130,0,Chad,8.1,2400,24.6,0.256,1,0,0,0,0,0,41.49,2.42,22.5,3075000000.0,21.84657073820489,0.0,0.0,0.0,0.0,18.83540211953321,0
131,0,Yemen,17.2,2400,31.1,0.339,0,1,0,0,0,0,52.78,4.03,34.6,3624000000.0,22.010844225127144,0.0,0.0,34.6,0.0,31.366392785834236,0
132,0,Mali,6.8,2300,23.7,0.305,1,0,0,0,0,0,51.07,5.08,39.9,2904000000.0,21.789354933908964,0.0,0.0,0.0,0.0,39.32257516173959,0
133,0,Benin,9.3,2100,6.9,0.414,1,0,0,0,0,0,51.26,3.67,44.0,2591000000.0,21.675309738526387,0.0,0.0,0.0,0.0,28.074371929021254,0
134,0,Uganda,4.9,2100,20.9,0.479,1,0,0,0,0,0,52.66,5.43,16.1,4677000000.0,22.26592271569016,0.0,0.0,0.0,0.0,41.53783094675352,0
135,0,Rwanda,4.0,2000,15.3,0.478,1,0,0,0,0,0,53.17,6.43,28.8,1961000000.0,21.39672038416062,0.0,0.0,0.0,0.0,48.873802814855594,0
136,1,Solomon Islands,27.7,2000,35.1,0.405,0,0,0,0,0,0,37.83,4.25,22.3,425700000.0,19.86924543079838,19.86924543079838,4.25,0.0,37.83,32.30383545305385,0
137,0,Zimbabwe,10.5,2000,22.4,0.5,1,0,0,0,0,0,51.1,2.3,32.4,5738000000.0,22.470376554505588,0.0,0.0,0.0,0.0,17.482075656946787,0
138,0,Afghanistan,2.9,1900,31.1,0.365,0,0,0,1,0,0,35.95,3.96,26.7,7004000000.0,22.669747251370016,22.669747251370016,3.96,0.0,35.95,29.89645229401195,0
139,0,Ethiopia,4.0,1900,18.9,0.317,1,0,0,0,0,0,42.51,4.89,19.5,14760000000.0,23.415186656118735,0.0,0.0,0.0,0.0,36.917588817605655,0
140,0,Haiti,11.9,1800,32.4,0.374,0,0,0,0,1,0,46.68,3.78,58.6,3149000000.0,21.870350779065298,0.0,0.0,0.0,0.0,28.33314854788249,0
141,0,Burkina Faso,6.3,1700,18.4,0.25,1,0,0,0,0,0,57.18,5.87,29.9,2872000000.0,21.77827448813239,0.0,0.0,0.0,0.0,43.663311321360084,0
142,1,Kiribati,40.6,1800,41.1,0.602,0,0,0,0,0,0,40.63,1.78,44.3,182200000.0,19.02061554279013,19.02061554279013,1.78,0.0,40.63,13.342064660113973,0
143,0,Sierra Leone,7.6,1700,14.2,0.305,1,0,0,0,0,0,47.65,2.75,39.9,1303000000.0,20.98793513508912,0.0,0.0,0.0,0.0,20.455554707621843,0
144,0,Gambia,10.9,1700,21.5,0.34600000000000003,1,0,0,0,0,0,50.07,4.33,59.6,363900000.0,19.71238966258239,0.0,0.0,0.0,0.0,32.20820068509185,0
145,0,Togo,7.5,1600,10.4,0.514,1,0,0,0,0,0,56.12,3.83,40.0,1852000000.0,21.3395319731704,0.0,0.0,0.0,0.0,28.25681661851275,0
146,0,Comoros,6.6,1500,14.2,0.45,0,1,0,0,0,0,36.85,2.67,28.3,191200000.0,19.068830558581574,0.0,0.0,28.3,0.0,19.526298433531107,0
147,0,Madagascar,5.4,1500,17.9,0.458,1,0,0,0,0,0,46.78,4.59,35.1,2717000000.0,21.722794167390624,0.0,0.0,0.0,0.0,33.567681576744484,0
148,0,Eritrea,4.1,1400,10.7,0.228,1,0,0,0,0,0,26.41,5.1,22.6,1022000000.0,20.745027328727925,0.0,0.0,0.0,0.0,36.94556032957709,0
149,0,Guinea,6.8,1300,9.9,0.294,1,0,0,0,0,0,47.1,3.82,37.2,2185000000.0,21.504881665493965,0.0,0.0,0.0,0.0,27.389856655977574,0
